,date,areaCode,newCasesByPublishDate,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newDeaths28DaysByPublishDate,newVirusTestsBySpecimenDate,newCasesPCROnlyBySpecimenDate,newPCRTestsBySpecimenDate
900,2020-03-29,E92000001,2060.0,2449.0,465.0,195.0,9831.0,2449.0,9831.0
901,2020-03-28,E92000001,2139.0,2379.0,384.0,279.0,10309.0,2379.0,10309.0
902,2020-03-27,E92000001,2506.0,2672.0,374.0,271.0,12792.0,2672.0,12792.0
903,2020-03-26,E92000001,1809.0,2633.0,338.0,169.0,13269.0,2633.0,13269.0
904,2020-03-25,E92000001,1130.0,2284.0,278.0,178.0,11640.0,2284.0,11640.0
905,2020-03-24,E92000001,1258.0,2041.0,219.0,143.0,11289.0,2041.0,11289.0
906,2020-03-23,E92000001,793.0,2010.0,173.0,67.0,11111.0,2010.0,11111.0
907,2020-03-22,E92000001,535.0,1212.0,153.0,24.0,7111.0,1212.0,7111.0
908,2020-03-21,E92000001,873.0,1040.0,116.0,54.0,8462.0,1040.0,8462.0
909,2020-03-20,E92000001,628.0,1096.0,102.0,32.0,8479.0,1096.0,8479.0
910,2020-03-19,E92000001,574.0,932.0,66.0,42.0,8052.0,932.0,8052.0
911,2020-03-18,E92000001,625.0,910.0,67.0,33.0,8046.0,910.0,8046.0
912,2020-03-17,E92000001,361.0,683.0,51.0,15.0,7215.0,683.0,7215.0
913,2020-03-16,E92000001,97.0,552.0,43.0,22.0,6556.0,552.0,6556.0
914,2020-03-15,E92000001,253.0,398.0,32.0,14.0,4637.0,398.0,4637.0
915,2020-03-14,E92000001,201.0,315.0,20.0,18.0,4437.0,315.0,4437.0
916,2020-03-13,E92000001,159.0,401.0,16.0,1.0,5965.0,401.0,5965.0
917,2020-03-12,E92000001,99.0,421.0,12.0,2.0,5699.0,421.0,5699.0
918,2020-03-11,E92000001,63.0,358.0,8.0,0.0,5267.0,358.0,5267.0
919,2020-03-10,E92000001,46.0,229.0,3.0,4.0,3330.0,229.0,3330.0
920,2020-03-09,E92000001,40.0,127.0,5.0,1.0,2228.0,127.0,2228.0
921,2020-03-08,E92000001,58.0,50.0,3.0,0.0,1555.0,50.0,1555.0
922,2020-03-07,E92000001,39.0,55.0,0.0,1.0,1594.0,55.0,1594.0
923,2020-03-06,E92000001,39.0,74.0,0.0,1.0,2138.0,74.0,2138.0
924,2020-03-05,E92000001,25.0,46.0,3.0,,1960.0,46.0,1960.0
925,2020-03-04,E92000001,32.0,49.0,0.0,,2262.0,49.0,2262.0
926,2020-03-03,E92000001,11.0,52.0,2.0,,2150.0,52.0,2150.0
927,2020-03-02,E92000001,4.0,40.0,1.0,,1676.0,40.0,1676.0
928,2020-03-01,E92000001,12.0,18.0,,,1466.0,18.0,1466.0
929,2020-02-29,E92000001,3.0,4.0,,,1996.0,4.0,1996.0
930,2020-02-28,E92000001,5.0,11.0,,,2189.0,11.0,2189.0
931,2020-02-27,E92000001,0.0,7.0,,,2267.0,7.0,2267.0
932,2020-02-26,E92000001,0.0,1.0,,,1497.0,1.0,1497.0
933,2020-02-25,E92000001,0.0,3.0,,,823.0,3.0,823.0
934,2020-02-24,E92000001,4.0,2.0,,,336.0,2.0,336.0
935,2020-02-23,E92000001,0.0,6.0,,,263.0,6.0,263.0
936,2020-02-22,E92000001,0.0,0.0,,,358.0,0.0,358.0
937,2020-02-21,E92000001,0.0,2.0,,,425.0,2.0,425.0
938,2020-02-20,E92000001,0.0,0.0,,,372.0,0.0,372.0
939,2020-02-19,E92000001,0.0,0.0,,,376.0,0.0,376.0
940,2020-02-18,E92000001,0.0,0.0,,,354.0,0.0,354.0
941,2020-02-17,E92000001,0.0,1.0,,,328.0,1.0,328.0
942,2020-02-16,E92000001,0.0,0.0,,,473.0,0.0,473.0
943,2020-02-15,E92000001,0.0,0.0,,,465.0,0.0,465.0
944,2020-02-14,E92000001,0.0,0.0,,,652.0,0.0,652.0
945,2020-02-13,E92000001,1.0,1.0,,,872.0,1.0,872.0
946,2020-02-12,E92000001,0.0,1.0,,,684.0,1.0,684.0
947,2020-02-11,E92000001,0.0,4.0,,,891.0,4.0,891.0
948,2020-02-10,E92000001,4.0,1.0,,,568.0,1.0,568.0
949,2020-02-09,E92000001,1.0,1.0,,,574.0,1.0,574.0
950,2020-02-08,E92000001,0.0,3.0,,,551.0,3.0,551.0
951,2020-02-07,E92000001,0.0,0.0,,,184.0,0.0,184.0
952,2020-02-06,E92000001,1.0,0.0,,,100.0,0.0,100.0
953,2020-02-05,E92000001,0.0,1.0,,,154.0,1.0,154.0
954,2020-02-04,E92000001,0.0,0.0,,,132.0,0.0,132.0
955,2020-02-03,E92000001,0.0,18.0,,,113.0,18.0,113.0
956,2020-02-02,E92000001,0.0,1.0,,,161.0,1.0,161.0
957,2020-02-01,E92000001,0.0,0.0,,,174.0,0.0,174.0
958,2020-01-31,E92000001,2.0,0.0,,,75.0,0.0,75.0
959,2020-01-30,E92000001,,1.0,,,55.0,1.0,55.0
960,2020-01-29,E92000001,,,,,37.0,,37.0
961,2020-01-28,E92000001,,,,,60.0,,60.0
962,2020-01-27,E92000001,,,,,108.0,,108.0
963,2020-01-26,E92000001,,,,,83.0,,83.0
964,2020-01-25,E92000001,,,,,42.0,,42.0
965,2020-01-24,E92000001,,,,,77.0,,77.0
966,2020-01-23,E92000001,,,,,23.0,,23.0
967,2020-01-22,E92000001,,,,,30.0,,30.0
968,2020-01-21,E92000001,,,,,15.0,,15.0
969,2020-01-20,E92000001,,,,,15.0,,15.0
970,2020-01-19,E92000001,,,,,81.0,,81.0
971,2020-01-18,E92000001,,,,,26.0,,26.0
972,2020-01-17,E92000001,,,,,5.0,,5.0
973,2020-01-16,E92000001,,,,,9.0,,9.0
974,2020-01-15,E92000001,,,,,9.0,,9.0
975,2020-01-14,E92000001,,,,,42.0,,42.0
976,2020-01-13,E92000001,,,,,63.0,,63.0
977,2020-01-12,E92000001,,,,,63.0,,63.0
978,2020-01-11,E92000001,,,,,17.0,,17.0
979,2020-01-10,E92000001,,,,,21.0,,21.0
980,2020-01-09,E92000001,,,,,7.0,,7.0
981,2020-01-08,E92000001,,,,,41.0,,41.0
982,2020-01-07,E92000001,,,,,138.0,,138.0
983,2020-01-06,E92000001,,,,,58.0,,58.0
984,2020-01-05,E92000001,,,,,302.0,,302.0
985,2020-01-04,E92000001,,,,,135.0,,135.0
986,2020-01-03,E92000001,,,,,20.0,,20.0
